name3 - album3_broken-heartv2.wav_stft.txt_vectors.txt
127 107 22 142
127 108 32 142
127 107 33 142
127 113 34 142
61 61 5 143
61 45 6 143
61 55 10 143
61 73 10 143
61 55 11 143
61 55 12 143
61 75 12 143
61 49 13 143
61 55 16 143
61 49 18 143
61 49 21 143
61 58 22 143
61 65 26 143
61 51 27 143
61 48 32 143
61 55 34 143
111 103 5 143
111 117 6 143
111 113 7 143
111 119 8 143
111 120 9 143
111 117 11 143
111 127 14 143
111 124 15 143
111 125 16 143
111 124 18 143
111 127 18 143
111 126 20 143
111 127 20 143
111 107 21 143
111 102 22 143
111 104 29 143
111 103 30 143
111 108 31 143
111 107 32 143
111 113 33 143
111 109 34 143
118 119 5 146
118 120 6 146
118 117 8 146
118 127 11 146
118 124 12 146
118 125 13 146
118 124 15 146
118 127 15 146
118 126 17 146
118 127 17 146
118 107 18 146
118 102 19 146
118 104 26 146
118 103 27 146
118 108 28 146
118 107 29 146
118 113 30 146
118 109 31 146
118 109 32 146
118 124 33 146
61 55 6 147
61 73 6 147
61 55 7 147
61 55 8 147
61 75 8 147
61 49 9 147
61 55 12 147
61 49 14 147
61 49 17 147
61 58 18 147
61 65 22 147
61 51 23 147
61 48 28 147
61 55 30 147
61 55 31 147
61 49 32 147
61 49 33 147
61 49 34 147
103 120 5 147
103 117 7 147
103 107 17 147
103 102 18 147
103 89 20 147
103 104 25 147
103 103 26 147
103 108 27 147
103 107 28 147
103 113 29 147
103 109 30 147
103 109 31 147
103 88 33 147
103 88 34 147
61 55 5 148
61 73 5 148
61 55 6 148
61 55 7 148
61 75 7 148
61 49 8 148
61 55 11 148
61 49 13 148
61 49 16 148
61 58 17 148
61 65 21 148
61 51 22 148
61 48 27 148
61 55 29 148
61 55 30 148
61 49 31 148
61 49 32 148
61 49 33 148
61 49 34 148
103 117 6 148
103 107 16 148
103 102 17 148
103 89 19 148
103 104 24 148
103 103 25 148
103 108 26 148
103 107 27 148
103 113 28 148
103 109 29 148
103 109 30 148
103 88 32 148
103 88 33 148
103 109 34 148
29 30 5 149
29 30 18 149
29 34 18 149
29 30 21 149
29 10 23 149
29 10 25 149
29 15 25 149
29 10 26 149
29 48 26 149
45 30 5 149
45 55 5 149
45 55 6 149
45 49 7 149
45 55 10 149
45 49 12 149
45 49 15 149
45 58 16 149
45 30 18 149
45 34 18 149
45 30 21 149
45 51 21 149
45 48 26 149
45 55 28 149
45 55 29 149
45 49 30 149
45 49 31 149
45 49 32 149
45 49 33 149
117 117 5 149
117 127 8 149
117 124 9 149
117 125 10 149
117 124 12 149
117 127 12 149
117 126 14 149
117 127 14 149
117 107 15 149
117 102 16 149
117 104 23 149
117 103 24 149
117 108 25 149
117 107 26 149
117 113 27 149
117 109 28 149
117 109 29 149
117 124 30 149
117 109 33 149
113 127 7 150
113 124 8 150
113 125 9 150
113 124 11 150
113 127 11 150
113 126 13 150
113 127 13 150
113 107 14 150
113 102 15 150
113 104 22 150
113 103 23 150
113 108 24 150
113 107 25 150
113 113 26 150
113 109 27 150
113 109 28 150
113 124 29 150
113 109 32 150
119 127 6 151
119 124 7 151
119 125 8 151
119 124 10 151
119 127 10 151
119 126 12 151
119 127 12 151
119 107 13 151
119 102 14 151
119 104 21 151
119 103 22 151
119 108 23 151
119 107 24 151
119 113 25 151
119 109 26 151
119 109 27 151
119 124 28 151
119 109 31 151
119 126 34 151
120 127 5 152
120 124 6 152
120 125 7 152
120 124 9 152
120 127 9 152
120 126 11 152
120 127 11 152
120 107 12 152
120 102 13 152
120 104 20 152
120 103 21 152
120 108 22 152
120 107 23 152
120 113 24 152
120 109 25 152
120 109 26 152
120 124 27 152
120 109 30 152
120 126 33 152
55 55 6 153
55 49 8 153
55 49 11 153
55 58 12 153
55 65 16 153
55 51 17 153
55 48 22 153
55 55 24 153
55 55 25 153
55 49 26 153
55 49 27 153
55 49 28 153
55 49 29 153
73 55 6 153
73 58 12 153
73 89 14 153
73 65 16 153
73 55 24 153
73 55 25 153
73 88 27 153
73 88 28 153
73 75 34 153
30 49 7 154
30 49 10 154
30 30 13 154
30 34 13 154
30 30 16 154
30 10 18 154
30 10 20 154
30 15 20 154
30 10 21 154
30 48 21 154
30 49 25 154
30 49 26 154
30 49 27 154
30 49 28 154
30 26 31 154
30 34 31 154
30 27 33 154
30 44 34 154
55 55 5 154
55 49 7 154
55 49 10 154
55 58 11 154
55 65 15 154
55 51 16 154
55 48 21 154
55 55 23 154
55 55 24 154
55 49 25 154
55 49 26 154
55 49 27 154
55 49 28 154
55 44 34 154
55 70 34 154
117 125 5 154
117 124 7 154
117 127 7 154
117 126 9 154
117 127 9 154
117 107 10 154
117 102 11 154
117 104 18 154
117 103 19 154
117 108 20 154
117 107 21 154
117 113 22 154
117 109 23 154
117 109 24 154
117 124 25 154
117 109 28 154
117 126 31 154
55 49 6 155
55 49 9 155
55 58 10 155
55 65 14 155
55 51 15 155
55 48 20 155
55 55 22 155
55 55 23 155
55 49 24 155
55 49 25 155
55 49 26 155
55 49 27 155
55 44 33 155
55 70 33 155
75 58 10 155
75 89 12 155
75 65 14 155
75 55 22 155
75 55 23 155
75 88 25 155
75 88 26 155
75 75 32 155
75 70 33 155
49 49 5 156
49 49 8 156
49 58 9 156
49 30 11 156
49 34 11 156
49 65 13 156
49 30 14 156
49 51 14 156
49 48 19 156
49 55 21 156
49 55 22 156
49 49 23 156
49 49 24 156
49 49 25 156
49 49 26 156
49 34 29 156
49 44 32 156
49 34 34 156
127 126 6 157
127 127 6 157
127 107 7 157
127 108 17 157
127 107 18 157
127 113 19 157
127 109 20 157
127 109 21 157
127 124 22 157
127 109 25 157
127 126 28 157
124 126 5 158
124 127 5 158
124 107 6 158
124 104 14 158
124 108 16 158
124 107 17 158
124 113 18 158
124 109 19 158
124 109 20 158
124 124 21 158
124 109 24 158
124 126 27 158
6 6 13 159
6 10 13 159
6 10 15 159
6 15 15 159
6 10 16 159
6 6 26 159
6 7 26 159
6 15 33 159
7 6 13 159
7 10 13 159
7 10 15 159
7 15 15 159
7 10 16 159
7 6 26 159
7 7 26 159
7 26 26 159
7 15 33 159
7 26 34 159
55 49 5 159
55 58 6 159
55 65 10 159
55 51 11 159
55 48 16 159
55 55 18 159
55 55 19 159
55 49 20 159
55 49 21 159
55 49 22 159
55 49 23 159
55 44 29 159
55 70 29 159
55 45 32 159
55 67 32 159
55 57 34 159
125 107 5 159
125 108 15 159
125 107 16 159
125 113 17 159
125 109 18 159
125 109 19 159
125 124 20 159
125 109 23 159
125 126 26 159
125 123 34 159
49 30 6 161
49 34 6 161
49 65 8 161
49 30 9 161
49 51 9 161
49 48 14 161
49 55 16 161
49 55 17 161
49 49 18 161
49 49 19 161
49 49 20 161
49 49 21 161
49 34 24 161
49 44 27 161
49 34 29 161
49 45 30 161
49 67 30 161
49 57 32 161
49 40 33 161
124 104 11 161
124 108 13 161
124 107 14 161
124 113 15 161
124 109 16 161
124 109 17 161
124 124 18 161
124 109 21 161
124 126 24 161
124 123 32 161
124 125 33 161
124 126 34 161
127 108 13 161
127 107 14 161
127 113 15 161
127 109 16 161
127 109 17 161
127 124 18 161
127 109 21 161
127 126 24 161
127 123 32 161
127 125 33 161
127 126 34 161
126 108 11 163
126 107 12 163
126 113 13 163
126 109 14 163
126 109 15 163
126 124 16 163
126 109 19 163
126 126 22 163
126 123 30 163
126 125 31 163
126 126 32 163
127 108 11 163
127 107 12 163
127 113 13 163
127 109 14 163
127 109 15 163
127 124 16 163
127 109 19 163
127 126 22 163
127 123 30 163
127 125 31 163
127 126 32 163
49 65 5 164
49 30 6 164
49 51 6 164
49 48 11 164
49 55 13 164
49 55 14 164
49 49 15 164
49 49 16 164
49 49 17 164
49 49 18 164
49 34 21 164
49 44 24 164
49 34 26 164
49 45 27 164
49 67 27 164
49 57 29 164
49 40 30 164
107 104 8 164
107 103 9 164
107 108 10 164
107 107 11 164
107 113 12 164
107 109 13 164
107 109 14 164
107 124 15 164
107 88 16 164
107 88 17 164
107 109 18 164
107 126 21 164
107 123 29 164
107 125 30 164
107 126 31 164
107 89 32 164
107 92 33 164
107 93 34 164
58 51 5 165
58 48 10 165
58 55 12 165
58 55 13 165
58 49 14 165
58 49 15 165
58 49 16 165
58 49 17 165
58 75 22 165
58 44 23 165
58 70 23 165
58 45 26 165
58 67 26 165
58 57 28 165
58 40 29 165
102 104 7 165
102 103 8 165
102 108 9 165
102 107 10 165
102 113 11 165
102 109 12 165
102 109 13 165
102 88 15 165
102 88 16 165
102 109 17 165
102 89 31 165
102 92 32 165
102 93 33 165
30 10 5 167
30 10 7 167
30 15 7 167
30 10 8 167
30 48 8 167
30 49 12 167
30 49 13 167
30 49 14 167
30 49 15 167
30 26 18 167
30 34 18 167
30 27 20 167
30 44 21 167
30 34 23 167
30 45 24 167
30 15 25 167
30 26 26 167
30 40 27 167
30 12 28 167
30 49 34 167
34 15 7 167
34 48 8 167
34 49 12 167
34 49 13 167
34 49 14 167
34 49 15 167
34 26 18 167
34 34 18 167
34 27 20 167
34 44 21 167
34 34 23 167
34 45 24 167
34 15 25 167
34 26 26 167
34 40 27 167
34 49 34 167
89 104 5 167
89 103 6 167
89 108 7 167
89 107 8 167
89 88 13 167
89 88 14 167
89 75 20 167
89 70 21 167
89 89 29 167
89 92 30 167
89 93 31 167
89 75 33 167
65 48 6 169
65 55 8 169
65 55 9 169
65 49 10 169
65 49 11 169
65 49 12 169
65 49 13 169
65 75 18 169
65 70 19 169
65 45 22 169
65 67 22 169
65 57 24 169
65 56 31 169
65 75 31 169
65 49 32 169
30 10 5 170
30 48 5 170
30 49 9 170
30 49 10 170
30 49 11 170
30 49 12 170
30 26 15 170
30 34 15 170
30 27 17 170
30 44 18 170
30 34 20 170
30 45 21 170
30 15 22 170
30 26 23 170
30 40 24 170
30 12 25 170
30 49 31 170
30 26 32 170
30 18 33 170
30 31 33 170
30 31 34 170
51 48 5 170
51 55 7 170
51 55 8 170
51 49 9 170
51 49 10 170
51 49 11 170
51 49 12 170
51 34 15 170
51 44 18 170
51 70 18 170
51 34 20 170
51 45 21 170
51 67 21 170
51 57 23 170
51 40 24 170
51 56 30 170
51 49 31 170
51 31 33 170
51 31 34 170
6 6 13 172
6 7 13 172
6 15 20 172
6 12 23 172
6 5 24 172
6 7 25 172
6 3 31 172
6 18 31 172
10 6 13 172
10 7 13 172
10 26 13 172
10 27 15 172
10 15 20 172
10 26 21 172
10 12 23 172
10 5 24 172
10 7 25 172
10 26 30 172
10 3 31 172
10 18 31 172
104 109 5 172
104 109 6 172
104 88 8 172
104 88 9 172
104 109 10 172
104 123 21 172
104 89 24 172
104 92 25 172
104 93 26 172
104 104 30 172
104 107 32 172
104 119 34 172
103 109 5 173
103 88 7 173
103 88 8 173
103 109 9 173
103 89 23 173
103 92 24 173
103 93 25 173
103 104 29 173
103 107 31 173
103 119 33 173
103 116 34 173
10 6 11 174
10 7 11 174
10 26 11 174
10 27 13 174
10 15 18 174
10 26 19 174
10 12 21 174
10 5 22 174
10 7 23 174
10 26 28 174
10 3 29 174
10 18 29 174
15 6 11 174
15 7 11 174
15 26 11 174
15 34 11 174
15 27 13 174
15 34 16 174
15 15 18 174
15 26 19 174
15 12 21 174
15 5 22 174
15 7 23 174
15 26 28 174
15 3 29 174
15 18 29 174
15 31 29 174
15 31 30 174
15 31 34 174
108 124 5 174
108 88 6 174
108 88 7 174
108 109 8 174
108 126 11 174
108 123 19 174
108 125 20 174
108 126 21 174
108 89 22 174
108 92 23 174
108 93 24 174
108 125 25 174
108 104 28 174
108 107 30 174
108 127 30 174
108 119 32 174
108 116 33 174
108 113 34 174
10 6 10 175
10 7 10 175
10 26 10 175
10 27 12 175
10 15 17 175
10 26 18 175
10 12 20 175
10 5 21 175
10 7 22 175
10 26 27 175
10 3 28 175
10 18 28 175
48 49 5 175
48 49 6 175
48 49 7 175
48 34 10 175
48 44 13 175
48 34 15 175
48 45 16 175
48 67 16 175
48 57 18 175
48 40 19 175
48 56 25 175
48 49 26 175
48 31 28 175
48 31 29 175
48 31 33 175
48 44 34 175
107 88 5 175
107 88 6 175
107 109 7 175
107 126 10 175
107 123 18 175
107 125 19 175
107 126 20 175
107 89 21 175
107 92 22 175
107 93 23 175
107 125 24 175
107 104 27 175
107 107 29 175
107 119 31 175
107 116 32 175
107 113 33 175
107 117 34 175
113 109 6 176
113 126 9 176
113 123 17 176
113 125 18 176
113 126 19 176
113 93 22 176
113 125 23 176
113 104 26 176
113 107 28 176
113 127 28 176
113 119 30 176
113 116 31 176
113 113 32 176
113 117 33 176
113 117 34 176
55 49 5 177
55 44 11 177
55 70 11 177
55 45 14 177
55 67 14 177
55 57 16 177
55 40 17 177
55 56 23 177
55 49 24 177
55 44 32 177
109 109 5 177
109 126 8 177
109 123 16 177
109 125 17 177
109 126 18 177
109 89 19 177
109 92 20 177
109 93 21 177
109 125 22 177
109 104 25 177
109 107 27 177
109 127 27 177
109 119 29 177
109 116 30 177
109 113 31 177
109 117 32 177
109 117 33 177
109 113 34 177
55 44 10 178
55 70 10 178
55 45 13 178
55 67 13 178
55 57 15 178
55 40 16 178
55 56 22 178
55 49 23 178
55 44 31 178
109 126 7 178
109 123 15 178
109 125 16 178
109 126 17 178
109 89 18 178
109 92 19 178
109 93 20 178
109 125 21 178
109 104 24 178
109 107 26 178
109 127 26 178
109 119 28 178
109 116 29 178
109 113 30 178
109 117 31 178
109 117 32 178
109 113 33 178
109 126 34 178
49 34 6 179
49 44 9 179
49 34 11 179
49 45 12 179
49 67 12 179
49 57 14 179
49 40 15 179
49 56 21 179
49 49 22 179
49 31 24 179
49 31 25 179
49 31 29 179
49 44 30 179
49 33 33 179
124 126 6 179
124 123 14 179
124 125 15 179
124 126 16 179
124 125 20 179
124 104 23 179
124 107 25 179
124 127 25 179
124 119 27 179
124 116 28 179
124 113 29 179
124 117 30 179
124 117 31 179
124 113 32 179
124 126 33 179
124 126 34 179
49 34 5 180
49 44 8 180
49 34 10 180
49 45 11 180
49 67 11 180
49 57 13 180
49 40 14 180
49 56 20 180
49 49 21 180
49 31 23 180
49 31 24 180
49 31 28 180
49 44 29 180
49 33 32 180
49 62 34 180
88 75 7 180
88 70 8 180
88 89 16 180
88 92 17 180
88 93 18 180
88 75 20 180
88 104 22 180
88 107 24 180
49 44 7 181
49 34 9 181
49 45 10 181
49 67 10 181
49 57 12 181
49 40 13 181
49 56 19 181
49 49 20 181
49 31 22 181
49 31 23 181
49 31 27 181
49 44 28 181
49 33 31 181
49 62 33 181
49 56 34 181
88 75 6 181
88 70 7 181
88 89 15 181
88 92 16 181
88 93 17 181
88 75 19 181
88 104 21 181
88 107 23 181
49 44 6 182
49 34 8 182
49 45 9 182
49 67 9 182
49 57 11 182
49 40 12 182
49 56 18 182
49 49 19 182
49 31 21 182
49 31 22 182
49 31 26 182
49 44 27 182
49 33 30 182
49 62 32 182
49 56 33 182
109 123 11 182
109 125 12 182
109 126 13 182
109 89 14 182
109 92 15 182
109 93 16 182
109 125 17 182
109 104 20 182
109 107 22 182
109 127 22 182
109 119 24 182
109 116 25 182
109 113 26 182
109 117 27 182
109 117 28 182
109 113 29 182
109 126 30 182
109 126 31 182
109 112 32 182
109 112 33 182
109 117 34 182
6 15 7 185
6 12 10 185
6 5 11 185
6 7 12 185
6 3 18 185
6 18 18 185
7 15 7 185
7 26 8 185
7 12 10 185
7 5 11 185
7 7 12 185
7 26 17 185
7 3 18 185
7 18 18 185
26 34 5 185
26 45 6 185
26 15 7 185
26 26 8 185
26 40 9 185
26 12 10 185
26 7 12 185
26 26 17 185
26 18 18 185
26 31 18 185
26 31 19 185
26 31 23 185
26 44 24 185
26 33 27 185
26 30 32 185
34 34 5 185
34 45 6 185
34 15 7 185
34 26 8 185
34 40 9 185
34 49 16 185
34 26 17 185
34 18 18 185
34 31 18 185
34 31 19 185
34 31 23 185
34 44 24 185
34 33 27 185
34 30 32 185
126 123 8 185
126 125 9 185
126 126 10 185
126 125 14 185
126 107 19 185
126 127 19 185
126 119 21 185
126 116 22 185
126 113 23 185
126 117 24 185
126 117 25 185
126 113 26 185
126 126 27 185
126 126 28 185
126 112 29 185
126 112 30 185
126 117 31 185
126 108 34 185
27 15 5 187
27 26 6 187
27 40 7 187
27 12 8 187
27 7 10 187
27 26 15 187
27 18 16 187
27 31 16 187
27 31 17 187
27 31 21 187
27 44 22 187
27 33 25 187
27 30 30 187
75 57 6 187
75 89 9 187
75 92 10 187
75 93 11 187
75 56 13 187
75 75 13 187
75 62 27 187
75 56 28 187
75 57 31 187
44 26 5 188
44 57 5 188
44 40 6 188
44 56 12 188
44 49 13 188
44 26 14 188
44 31 15 188
44 31 16 188
44 31 20 188
44 44 21 188
44 33 24 188
44 62 26 188
44 56 27 188
44 30 29 188
44 57 30 188
70 57 5 188
70 89 8 188
70 56 12 188
70 75 12 188
70 62 26 188
70 56 27 188
70 57 30 188
34 49 11 190
34 26 12 190
34 18 13 190
34 31 13 190
34 31 14 190
34 31 18 190
34 44 19 190
34 33 22 190
34 30 27 190
34 51 34 190
45 56 9 191
45 49 10 191
45 26 11 191
45 31 12 191
45 31 13 191
45 31 17 191
45 44 18 191
45 33 21 191
45 62 23 191
45 56 24 191
45 30 26 191
45 57 27 191
45 51 33 191
67 56 9 191
67 75 9 191
67 49 10 191
67 62 23 191
67 56 24 191
67 57 27 191
67 51 33 191
67 70 33 191
15 7 5 192
15 26 10 192
15 3 11 192
15 18 11 192
15 31 11 192
15 31 12 192
15 31 16 192
15 33 20 192
15 30 25 192
15 18 34 192
26 26 9 193
26 18 10 193
26 31 10 193
26 31 11 193
26 31 15 193
26 44 16 193
26 33 19 193
26 30 24 193
26 18 33 193
26 18 34 193
57 56 7 193
57 75 7 193
57 49 8 193
57 44 16 193
57 62 21 193
57 56 22 193
57 57 25 193
57 51 31 193
57 70 31 193
123 125 6 193
123 104 9 193
123 107 11 193
123 127 11 193
123 119 13 193
123 116 14 193
123 113 15 193
123 117 16 193
123 117 17 193
123 113 18 193
123 126 19 193
123 126 20 193
123 112 21 193
123 112 22 193
123 117 23 193
123 103 24 193
123 108 26 193
123 120 27 193
123 126 32 193
123 127 32 193
123 103 33 193
123 107 34 193
40 56 6 194
40 49 7 194
40 26 8 194
40 31 9 194
40 31 10 194
40 31 14 194
40 44 15 194
40 33 18 194
40 56 21 194
40 30 23 194
40 57 24 194
40 51 30 194
40 28 34 194
125 125 5 194
125 107 10 194
125 127 10 194
125 119 12 194
125 116 13 194
125 113 14 194
125 117 15 194
125 117 16 194
125 113 17 194
125 126 18 194
125 126 19 194
125 112 20 194
125 112 21 194
125 117 22 194
125 108 25 194
125 120 26 194
125 126 31 194
125 127 31 194
125 107 33 194
12 26 7 195
12 3 8 195
12 18 8 195
12 31 8 195
12 31 9 195
12 31 13 195
12 30 22 195
12 18 31 195
12 18 32 195
12 28 33 195
126 107 9 195
126 127 9 195
126 119 11 195
126 116 12 195
126 113 13 195
126 117 14 195
126 117 15 195
126 113 16 195
126 126 17 195
126 126 18 195
126 112 19 195
126 112 20 195
126 117 21 195
126 108 24 195
126 120 25 195
126 126 30 195
126 127 30 195
126 107 32 195
5 3 7 196
5 18 7 196
5 18 30 196
5 18 31 196
89 104 6 196
89 107 8 196
89 103 21 196
89 108 23 196
89 70 28 196
89 103 30 196
89 107 31 196
89 86 33 196
7 26 5 197
7 3 6 197
7 18 6 197
7 18 29 197
7 18 30 197
92 104 5 197
92 107 7 197
92 103 20 197
92 108 22 197
92 103 29 197
92 107 30 197
92 86 32 197
92 107 34 197
93 107 6 198
93 112 16 198
93 112 17 198
93 103 19 198
93 108 21 198
93 103 28 198
93 107 29 198
93 86 31 198
93 107 33 198
93 107 34 198
125 107 5 199
125 127 5 199
125 119 7 199
125 116 8 199
125 113 9 199
125 117 10 199
125 117 11 199
125 113 12 199
125 126 13 199
125 126 14 199
125 112 15 199
125 112 16 199
125 117 17 199
125 108 20 199
125 120 21 199
125 126 26 199
125 127 26 199
125 107 28 199
125 107 32 199
125 107 33 199
56 44 9 200
56 62 14 200
56 56 15 200
56 57 18 200
56 51 24 200
56 70 24 200
56 67 28 200
56 55 29 200
75 62 14 200
75 56 15 200
75 57 18 200
75 70 24 200
75 67 28 200
75 55 29 200
75 86 29 200
49 31 7 201
49 44 8 201
49 33 11 201
49 62 13 201
49 56 14 201
49 30 16 201
49 57 17 201
49 51 23 201
49 67 27 201
49 55 28 201
49 51 34 201
26 31 6 202
26 44 7 202
26 33 10 202
26 30 15 202
26 18 24 202
26 18 25 202
26 28 26 202
26 26 30 202
26 40 34 202
104 116 5 202
104 113 6 202
104 117 7 202
104 117 8 202
104 113 9 202
104 112 12 202
104 112 13 202
104 117 14 202
104 103 15 202
104 108 17 202
104 120 18 202
104 103 24 202
104 107 25 202
104 86 27 202
104 107 29 202
104 107 30 202
3 18 23 203
3 18 24 203
18 31 5 203
18 33 9 203
18 30 14 203
18 18 23 203
18 18 24 203
18 28 25 203
18 26 29 203
31 31 5 203
31 44 6 203
31 33 9 203
31 30 14 203
31 18 23 203
31 18 24 203
31 28 25 203
31 26 29 203
31 40 33 203
31 44 5 204
31 33 8 204
31 30 13 204
31 18 22 204
31 18 23 204
31 28 24 204
31 26 28 204
31 40 32 204
107 117 5 204
107 117 6 204
107 113 7 204
107 126 8 204
107 126 9 204
107 112 10 204
107 112 11 204
107 117 12 204
107 103 13 204
107 108 15 204
107 120 16 204
107 126 21 204
107 103 22 204
107 107 23 204
107 107 27 204
107 107 28 204
107 126 31 204
107 126 32 204
107 124 33 204
107 126 34 204
127 117 5 204
127 117 6 204
127 113 7 204
127 126 8 204
127 126 9 204
127 112 10 204
127 112 11 204
127 117 12 204
127 108 15 204
127 120 16 204
127 126 21 204
127 127 21 204
127 107 23 204
127 107 27 204
127 107 28 204
127 126 31 204
127 127 31 204
127 126 32 204
127 127 32 204
127 124 33 204
127 126 34 204
119 113 5 206
119 126 6 206
119 126 7 206
119 112 8 206
119 112 9 206
119 117 10 206
119 103 11 206
119 108 13 206
119 120 14 206
119 126 19 206
119 127 19 206
119 103 20 206
119 107 21 206
119 107 25 206
119 107 26 206
119 126 29 206
119 127 29 206
119 126 30 206
119 127 30 206
119 124 31 206
119 126 32 206
119 117 34 206
116 126 5 207
116 126 6 207
116 112 7 207
116 112 8 207
116 117 9 207
116 103 10 207
116 108 12 207
116 120 13 207
116 126 18 207
116 127 18 207
116 103 19 207
116 107 20 207
116 107 24 207
116 107 25 207
116 126 28 207
116 127 28 207
116 126 29 207
116 127 29 207
116 124 30 207
116 126 31 207
116 117 33 207
31 30 9 208
31 18 18 208
31 18 19 208
31 28 20 208
31 26 24 208
31 40 28 208
31 30 31 208
31 30 33 208
31 45 33 208
113 126 5 208
113 112 6 208
113 112 7 208
113 117 8 208
113 103 9 208
113 108 11 208
113 120 12 208
113 126 17 208
113 127 17 208
113 103 18 208
113 107 19 208
113 107 23 208
113 107 24 208
113 126 27 208
113 127 27 208
113 126 28 208
113 127 28 208
113 124 29 208
113 126 30 208
113 117 32 208
113 126 34 208
44 62 5 209
44 56 6 209
44 30 8 209
44 57 9 209
44 51 15 209
44 28 19 209
44 55 20 209
44 26 23 209
44 51 26 209
44 40 27 209
44 62 28 209
44 30 30 209
44 30 32 209
44 45 32 209
117 112 5 209
117 112 6 209
117 117 7 209
117 103 8 209
117 108 10 209
117 120 11 209
117 126 16 209
117 127 16 209
117 103 17 209
117 107 18 209
117 107 22 209
117 107 23 209
117 126 26 209
117 127 26 209
117 126 27 209
117 127 27 209
117 124 28 209
117 126 29 209
117 117 31 209
117 126 33 209
117 112 5 210
117 117 6 210
117 103 7 210
117 108 9 210
117 120 10 210
117 126 15 210
117 127 15 210
117 103 16 210
117 107 17 210
117 107 21 210
117 107 22 210
117 126 25 210
117 127 25 210
117 126 26 210
117 127 26 210
117 124 27 210
117 126 28 210
117 117 30 210
117 126 32 210
117 126 34 210
113 117 5 211
113 103 6 211
113 108 8 211
113 120 9 211
113 126 14 211
113 127 14 211
113 103 15 211
113 107 16 211
113 107 20 211
113 107 21 211
113 126 24 211
113 127 24 211
113 126 25 211
113 127 25 211
113 124 26 211
113 126 27 211
113 117 29 211
113 126 31 211
113 126 33 211
113 126 34 211
33 30 5 212
33 51 12 212
33 18 14 212
33 18 15 212
33 28 16 212
33 26 20 212
33 51 23 212
33 40 24 212
33 30 27 212
33 30 29 212
33 45 29 212
126 108 7 212
126 120 8 212
126 126 13 212
126 127 13 212
126 107 15 212
126 107 19 212
126 107 20 212
126 126 23 212
126 127 23 212
126 126 24 212
126 127 24 212
126 124 25 212
126 126 26 212
126 117 28 212
126 126 30 212
126 126 32 212
126 126 33 212
126 108 6 213
126 120 7 213
126 126 12 213
126 127 12 213
126 107 14 213
126 107 18 213
126 107 19 213
126 126 22 213
126 127 22 213
126 126 23 213
126 127 23 213
126 124 24 213
126 126 25 213
126 117 27 213
126 126 29 213
126 126 31 213
126 126 32 213
62 51 10 214
62 70 10 214
62 67 14 214
62 55 15 214
62 51 21 214
62 62 23 214
62 45 27 214
62 69 27 214
62 51 33 214
62 71 33 214
62 77 34 214
112 108 5 214
112 120 6 214
112 126 11 214
112 127 11 214
112 103 12 214
112 107 13 214
112 107 17 214
112 107 18 214
112 126 21 214
112 127 21 214
112 126 22 214
112 127 22 214
112 124 23 214
112 126 24 214
112 117 26 214
112 126 28 214
112 126 30 214
112 126 31 214
56 51 9 215
56 70 9 215
56 67 13 215
56 55 14 215
56 51 20 215
56 40 21 215
56 62 22 215
56 45 26 215
56 69 26 215
56 51 32 215
56 71 32 215
56 37 34 215
112 120 5 215
112 126 10 215
112 127 10 215
112 103 11 215
112 107 12 215
112 107 16 215
112 107 17 215
112 126 20 215
112 127 20 215
112 126 21 215
112 127 21 215
112 124 22 215
112 126 23 215
112 117 25 215
112 126 27 215
112 126 29 215
112 126 30 215
117 126 9 216
117 127 9 216
117 103 10 216
117 107 11 216
117 107 15 216
117 107 16 216
117 126 19 216
117 127 19 216
117 126 20 216
117 127 20 216
117 124 21 216
117 126 22 216
117 117 24 216
117 126 26 216
117 126 28 216
117 126 29 216
30 18 9 217
30 18 10 217
30 28 11 217
30 26 15 217
30 40 19 217
30 30 22 217
30 30 24 217
30 45 24 217
30 10 28 217
30 21 32 217
30 37 32 217
103 103 9 217
103 107 10 217
103 86 12 217
103 107 14 217
103 107 15 217
103 117 23 217
103 85 32 217
103 107 34 217
57 51 6 218
57 70 6 218
57 67 10 218
57 55 11 218
57 51 17 218
57 40 18 218
57 62 19 218
57 45 23 218
57 69 23 218
57 51 29 218
57 71 29 218
57 37 31 218
108 126 6 219
108 127 6 219
108 103 7 219
108 107 8 219
108 107 12 219
108 107 13 219
108 126 16 219
108 127 16 219
108 126 17 219
108 127 17 219
108 124 18 219
108 126 19 219
108 117 21 219
108 126 23 219
108 126 25 219
108 126 26 219
108 107 32 219
108 110 33 219
108 127 33 219
108 89 34 219
120 126 5 220
120 127 5 220
120 103 6 220
120 107 7 220
120 107 11 220
120 107 12 220
120 126 15 220
120 127 15 220
120 126 16 220
120 127 16 220
120 124 17 220
120 126 18 220
120 117 20 220
120 126 22 220
120 126 24 220
120 126 25 220
120 107 31 220
120 110 32 220
120 127 32 220
120 109 34 220
51 55 5 224
51 51 11 224
51 40 12 224
51 62 13 224
51 45 17 224
51 69 17 224
51 51 23 224
51 37 25 224
51 51 29 224
51 34 31 224
70 55 5 224
70 86 5 224
70 51 11 224
70 62 13 224
70 69 17 224
70 51 23 224
70 71 23 224
70 77 24 224
70 85 25 224
70 51 29 224
70 89 29 224
126 107 6 225
126 107 7 225
126 126 10 225
126 127 10 225
126 126 11 225
126 127 11 225
126 124 12 225
126 126 13 225
126 117 15 225
126 126 17 225
126 126 19 225
126 126 20 225
